Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,10.530000,10.930000,10.160000,10.540000,10.540000,500900
2020-11-24,11.470000,11.602000,10.550000,10.600000,10.600000,451200
2020-11-25,10.840000,10.950000,10.550000,10.650000,10.650000,564500
2020-11-27,11.200000,11.400000,10.800000,11.000000,11.000000,881400
2020-11-30,11.590000,12.000000,10.700000,11.310000,11.310000,2235100
2020-12-01,11.300000,11.350000,10.800000,11.000000,11.000000,743800
2020-12-02,10.550000,11.020000,10.550000,10.970000,10.970000,768900
2020-12-03,10.910000,11.050000,10.810000,10.890000,10.890000,524700
2020-12-04,10.790000,11.180000,10.690000,11.080000,11.080000,1260500
2020-12-07,11.480000,11.630000,11.110000,11.520000,11.520000,1585300
2020-12-08,11.630000,11.800000,11.150000,11.200000,11.200000,1108600
2020-12-09,11.250000,12.020000,11.200000,11.470000,11.470000,2061500
2020-12-10,11.600000,11.750000,11.300000,11.400000,11.400000,893200
2020-12-11,12.700000,14.000000,11.910000,12.930000,12.930000,4941300
2020-12-14,13.440000,13.680000,12.400000,12.620000,12.620000,2181900
2020-12-15,12.326000,12.326000,11.460000,11.800000,11.800000,2140400
2020-12-16,11.780000,12.050000,11.540000,11.950000,11.950000,1100100
2020-12-17,11.800000,12.150000,11.750000,11.920000,11.920000,581400
2020-12-18,11.800000,12.542000,11.800000,12.230000,12.230000,789900
2020-12-21,12.200000,12.450000,11.870000,12.450000,12.450000,895000
2020-12-22,12.700000,12.810000,12.300000,12.480000,12.480000,1063700
2020-12-23,12.500000,12.890000,12.500000,12.880000,12.880000,1326400
2020-12-24,12.990000,13.690000,12.900000,13.150000,13.150000,1357600
2020-12-28,13.500000,13.820000,12.850000,13.050000,13.050000,1656000
2020-12-29,12.540000,12.839000,11.900000,12.380000,12.380000,1238800
2020-12-30,12.500000,12.700000,12.319000,12.420000,12.420000,541000
2020-12-31,12.310000,12.372000,11.970000,12.290000,12.290000,933100
2021-01-04,12.670000,12.750000,12.190000,12.490000,12.490000,1334500
2021-01-05,12.040000,12.877000,12.040000,12.770000,12.770000,908500
2021-01-06,12.500000,12.722000,12.300000,12.500000,12.500000,1169300
2021-01-07,12.480000,12.750000,12.210000,12.690000,12.690000,737200
2021-01-08,12.340000,12.680000,12.320000,12.660000,12.660000,2052400
2021-01-11,12.450000,12.530000,12.100000,12.300000,12.300000,1225800
2021-01-12,11.360000,12.200000,11.330000,12.190000,12.190000,4508500
2021-01-13,11.770000,13.900000,11.700000,13.100000,13.100000,5407800
2021-01-14,13.000000,13.810000,12.750000,13.810000,13.810000,1630400
2021-01-15,13.650000,13.960000,12.930000,13.360000,13.360000,1068000
2021-01-19,13.350000,15.070000,12.980000,14.190000,14.190000,3159100
2021-01-20,14.190000,14.210000,13.660000,13.830000,13.830000,1032100
2021-01-21,13.800000,14.400000,13.500000,14.350000,14.350000,787400
2021-01-22,14.250000,14.340000,13.565000,14.270000,14.270000,1183600
2021-01-25,14.440000,14.475000,13.300000,13.660000,13.660000,1043300
2021-01-26,13.500000,14.100000,13.154000,13.640000,13.640000,1052100
2021-01-27,13.010000,13.095000,12.140000,12.250000,12.250000,1886700
2021-01-28,12.400000,12.880000,12.060000,12.730000,12.730000,1440000
2021-01-29,12.420000,12.730000,11.890000,12.660000,12.660000,1633300
2021-02-01,12.870000,13.250000,12.500000,13.250000,13.250000,1125300
2021-02-02,13.300000,14.800000,12.940000,14.150000,14.150000,1206800
2021-02-03,13.500000,14.000000,13.280000,13.430000,13.430000,634200
2021-02-04,13.350000,13.600000,13.070000,13.170000,13.170000,618600
2021-02-05,13.500000,14.140000,13.030000,13.970000,13.970000,1490600
2021-02-08,14.100000,15.530000,14.010000,14.270000,14.270000,1566200
2021-02-09,14.150000,14.150000,13.584000,13.790000,13.790000,560500
2021-02-10,13.710000,13.770000,13.210000,13.610000,13.610000,626900
2021-02-11,13.650000,13.790000,13.040000,13.620000,13.620000,574600
2021-02-12,13.720000,13.760000,13.270000,13.410000,13.410000,630200
2021-02-16,13.840000,14.090000,13.060000,13.200000,13.200000,993100
2021-02-17,13.400000,13.640000,12.940000,13.490000,13.490000,738100
2021-02-18,13.200000,13.530000,12.820000,13.070000,13.070000,856000
2021-02-19,13.260000,13.800000,13.150000,13.690000,13.690000,1042700
2021-02-22,13.520000,13.710000,13.160000,13.280000,13.280000,960000
2021-02-23,12.550000,12.580000,11.510000,12.110000,12.110000,1731400
2021-02-24,12.110000,12.480000,11.860000,11.990000,11.990000,972300
2021-02-25,11.950000,12.270000,11.370000,11.600000,11.600000,2168100
2021-02-26,11.600000,12.000000,11.180000,11.920000,11.920000,2148000
